Name|LAT|LON
"GYMOline"|-12.046374|-77.042793
"Citizen In Need"|40.712784|-74.005941
"Game Labs"|50.4501|30.5234
"Pupakiotti "|45.465422|9.185924
"Passions Realtor Investments"|37.029869|-76.345222
"Smokers Vape"|32.715738|-117.161084
"prostox, llc "|41.49932|-81.694361
"Flextrela"|43.653226|-79.383184
"FashionValet"|3.139003|101.686855
"AOMENTOR"|61.52401|105.318756
"Dream Stars Academy DC"|38.907192|-77.036871
"Synoptic-Entertainment"|51.165691|10.451526
"Bableonaut"|42.878213|-8.544844
"1 800 SHOPPING"|41.878114|-87.629798
"Hair 911"|34.002879|-84.144638
"Avio Maps"|9.101179|-79.402864
"PetBookings"|36.555239|-121.923288
"Forever Yogurt "|41.878114|-87.629798
"DriveAngel"|51.507351|-0.127758
"Triple Edge Service"|-23.967882|-46.328887
"coTrain"|12.971599|77.594563
"DreamLease"|37.77493|-122.419416
"Buysumo Resources Company "|1.607681|110.378544
"Eko USA"|32.776664|-96.796988
"wrapcode infotech"|22.303895|70.80216
"Upstream Analytics"|38.907192|-77.036871
"GPOP"|37.77493|-122.419416
"iHealth"|55.755826|37.6173
"BorneoBuy.com "|4.210484|101.975766
"Style Struck "|26.531787|-80.090547
"Style Struck "|26.531787|-80.090547
"SqueePlay"|42.360083|-71.05888
"The Clean Swipe Razor"|45.638728|-122.661486
"RentSpek"|41.878114|-87.629798
"PeopleWay Srl"|39.223841|9.121661
"Mixley"|38.581572|-121.4944
"Niched"|40.712784|-74.005941
"Myfamilyroom"|34.052234|-118.243685
"Classic Car Dave"|27.950575|-82.457178
"Tourplanner.pk"|33.598394|73.044135
"Fybe"|52.040622|-0.759417
"Blue Paradise"|54.525961|15.255119
"Lost Beat"|28.613939|77.209021
"One Kidney Is Enough, Inc. "|33.448377|-112.074037
"Localista Magazine"|33.849182|-118.388408
"My Safe Beacon "|33.748995|-84.387982
"Center for Applied Rationality"|37.871593|-122.272747
"FaucetFarm.com"|39.961176|-82.998794
"Anomo"|47.60621|-122.332071
"ATRIVU"|33.150674|-96.823612
"Cheapon"|45.501689|-73.567256
"AQUASENSE INTERNATIONAL"|9.101179|-79.402864
"Pellet"|48.379433|31.16558
"Primo Mobile"|22.396428|114.109497
"#TNM The New Music Movement "|40.273191|-76.886701
"Masterhive"|43.653226|-79.383184
"Sabina Oil & Gas"|32.776664|-96.796988
"Casa America"|-22.422971|-45.460251
"Cliclock"|37.77493|-122.419416
"NERD BAR "|33.68906|-78.886694
"MeTee"|35.517491|-86.580447
"Abyss Gaming"|45.638728|-122.661486
"Alliphant"|37.235808|-121.962375
"BluWave Software"|-26.204103|28.047305
"RoadAR"|55.830431|49.066081
"J. Opulence No. 5 in Fm"|39.097283|-93.617172
"Moonfrye"|34.052234|-118.243685
"Neon"|37.338208|-121.886329
"Opinyon"|34.052234|-118.243685
"Distribuddy"|50.937531|6.960279
"MobaNode"|52.66802|-8.630498
"Examany.com"|19.876165|75.343314
"VERTICRAFT"|26.142036|-81.79481
"BonjourBonjour"|48.856614|2.352222
"SiftDeck"|-1.292066|36.821946
"SiteSecure"|55.755826|37.6173
"Crazy Goat Studios"|31.768319|35.21371
"JobReneur "|31.768319|35.21371
"The Palmetto Group"|33.68906|-78.886694
"Cash-My-Check"|37.09024|-95.712891
"CYBORGDEF RESEARCH"|28.613939|77.209021
"Knoitall"|32.715738|-117.161084
"lizy545@yahoo.com"|52.809228|9.964164
"Milluminati Records"|35.135939|-114.528598
"Sassy Bloom"|51.507351|-0.127758
"Harmon International Petroleum"|34.052234|-118.243685
"Sgnify"|41.878114|-87.629798
"RoboKind"|32.776664|-96.796988
"Pela Huevos de Costa Rica"|9.928069|-84.090725
"Linkadu"|-30.034647|-51.217658
"FlockMiner"|31.768319|35.21371
"CloudWebStore"|34.07362|-118.400356
"Court Square Photography"|27.950575|-82.457178
"GO MO Group AB"|60.128161|18.643501
"AirieMarie"|37.441883|-122.143019
"Joshua & Caleb Ministries"|33.956215|-83.987962
"New Media, New Marketing"|37.441883|-122.143019
"DragonDeal22"|49.233888|-124.805549
"the Brick Box Studio"|37.208957|-93.292299
"Gurudeen Marketing"|26.846694|80.946166
"Small Data"|37.77493|-122.419416
"Long IT Group"|37.839333|-84.270018
"Vixxa"|37.77493|-122.419416
"Drank South Africa"|-26.204103|28.047305
"stockickr"|37.77493|-122.419416
"Loukretiv"|26.140364|-80.213381
"W.O.D. Calgary"|51.048615|-114.070846
"Cornfed Systems"|39.739236|-104.990251
"XL2DB"|37.558547|-122.271079
"iri"|41.140276|-100.760145
"BRCK"|-1.292066|36.821946
"Spot"|-14.235004|-51.92528
"Best Furniture Ideas"|-1.292066|36.821946
"HT Applications"|53.201233|5.799913
"Breathe Radio"|37.77493|-122.419416
"LoveAbles"|43.544596|-96.731103
"Bitbarter"|39.055824|-95.689018
"Our Signature by IGDP"|29.760427|-95.369803
"LINEUP"|38.907192|-77.036871
"Yapiko-animation"|35.689488|139.691706
"Your Music Company"|34.052234|-118.243685
"Trans*H4CK"|37.804364|-122.271114
"Spacebar"|37.77493|-122.419416
"ARTISANA"|-12.046374|-77.042793
"Greenvolved"|42.360083|-71.05888
"LunarTuna Labs & Enterprises "|33.49417|-111.926052
"GuestNetix"|40.391617|-111.850766
"Too Easy English"|6.253041|-75.564574
"Cashbackia.com"|41.385064|2.173403
"PointSalon"|48.856614|2.352222
"FareExchange Network"|51.507351|-0.127758
"StationDigital"|34.07362|-118.400356
"Ag Armour"|40.693649|-89.588986
"Glide Vacations"|39.952584|-75.165222
"KAEPS SPORTS"|40.712784|-74.005941
"Karlheim Auto Bids"|32.776664|-96.796988
"Safety By Cloud Inc. "|52.133214|-106.670046
"Advedia360"|-6.208763|106.845599
"Taylorcraft Airplane Company"|29.883275|-97.941394
"MelStevia"|35.595058|-82.551487
"Michael Sheldon Reed Design"|33.448377|-112.074037
"Link Communications"|45.783286|-108.50069
"Bowen Partners"|3.139003|101.686855
"Hoopurbia"|52.520007|13.404954
"Capricorn Media"|22.396428|114.109497
"explain3D"|49.22159|18.741952
"NavTool"|40.712784|-74.005941
"OCHackerz"|33.641132|-117.918669
"Fortune Innovations Berlin"|52.520007|13.404954
"Captivated Marketing Solutions"|53.544389|-113.490927
"SOS Clothing"|40.712784|-74.005941
"LJ Carroll"|-33.867487|151.20699
"App4page"|49.817492|15.472962
"Konkourse"|38.907192|-77.036871
"Hammercraft Const. & Development"|45.309723|9.503716
"SiftyNet"|50.075538|14.4378
"Martell TV"|30.267153|-97.743061
"AppTweak"|50.85034|4.35171
"eMirk"|40.712784|-74.005941
"Get Lit"|36.186744|-94.128814
"PsyProblems"|50.4501|30.5234
"Pangianet"|34.233137|-102.410749
"Bitmarkers"|36.169941|-115.13983
"AllGreen Energy Pte."|12.971599|77.594563
"BSTinnovation"|42.878213|-8.544844
"Middle Ridge"|32.715738|-117.161084
"American Language University"|34.073902|-117.313655
"Stalker Mobile App."|55.755826|37.6173
"Taletyme"|34.052234|-118.243685
"LIG Energy Solutions"|11.468654|31.228296
"Crafterstown"|33.448377|-112.074037
"NetUP"|42.878213|-8.544844
"Pet&Net"|38.994349|-1.858542
"twinzAPP Digital"|26.142036|-81.79481
"KRSNA WORLD ENTERTAINMENT"|40.712784|-74.005941
"X-15 Project"|37.77493|-122.419416
"Skyalleys "|31.230416|121.473701
"WOW1DAY Painting"|39.290385|-76.612189
"Katesmokes"|37.77493|-122.419416
"Volo"|42.546701|-83.211319
"Dynasty Sports and Gaming"|40.712784|-74.005941
"Rapid search"|-33.867487|151.20699
"Ackuna"|40.728157|-74.077642
"Lazarus Bioscience"|37.441883|-122.143019
"Engine"|30.267153|-97.743061
"30 Second Showcase"|40.712784|-74.005941
"SYNCALIKE"|33.980289|-118.451745
"anand"|37.593392|-122.04383
"Here@ Networks"|44.977753|-93.265011
"snapAsong"|41.878114|-87.629798
"Frontline Insights"|44.977753|-93.265011
"Yunlicai"|30.274085|120.15507
"VSRD Private"|25.317645|82.973914
"Elite Cupcakery"|39.961176|-82.998794
"Careeref"|40.712784|-74.005941
"Pleso Capital Group"|40.440625|-79.995886
"BlastPress"|40.712784|-74.005941
"Arte Manifiesto"|-12.046374|-77.042793
"Reaction Games"|33.77005|-118.193739
"Parental Mingle"|30.267153|-97.743061
"The Portal Shop"|33.748995|-84.387982
"The Next Classified"|43.653226|-79.383184
"Wound Care Services"|27.950575|-82.457178
"Truly Organic"|40.712784|-74.005941
"Parsoco"|34.052234|-118.243685
"Spirit of Camp"|41.763711|-72.685093
"Jericho Airsoft"|33.553914|-117.213923
"bioZhena"|39.550051|-105.782067
"Avivid Technologies Group"|40.167207|-105.101927
"Notebetter"|51.507351|-0.127758
"MatrixED [] New Education in Africa"|6.524379|3.379206
"Cyrano"|34.052234|-118.243685
"Fuller buildings"|37.387474|-122.057543
"dbleudazzled"|34.052234|-118.243685
"ARCBuro.com"|55.755826|37.6173
"Yovdo"|12.971599|77.594563
"PhDTree"|31.230416|121.473701
"Australian GeoTomography"|-31.953513|115.857047
"Happy Families"|48.856614|2.352222
"Cape Heart Technologies"|29.984092|-90.152852
"BigFatFunMachine"|19.432608|-99.133208
"15minutesNOW.com"|32.715738|-117.161084
"Postargram"|25.76168|-80.19179
"FotoFuze"|32.776664|-96.796988
"Relatora"|37.77493|-122.419416
"Acts1vs8.com"|-26.204103|28.047305
"ALGAentis- a USA C-Corp. UK LTD corp. "|51.507351|-0.127758
"Directbook"|25.686614|-100.316113
"This Week In Town"|42.187583|-71.30646
"Storyboard Projects"|33.396856|-84.596343
"Music Wormhole"|36.974117|-122.030796
"Retail Goose"|39.739236|-104.990251
"UnlocksCodes.com "|53.408371|-2.991573
"Vocal (drappby, inc.)"|37.77493|-122.419416
"Chicago Works"|41.878114|-87.629798
"Clearway Health Solutions"|42.360083|-71.05888
"Wild Bikers Motorcycles"|37.09024|-95.712891
"WorkoutLand"|41.823989|-71.412834
"Photo Aze"|25.204849|55.270783
"InvenQuery"|39.099727|-94.578567
"XtraDot Technologies"|6.524379|3.379206
"CityBric"|23.12911|113.264385
"Sepior (KMaaS Aps)"|55.676097|12.568337
"Confluence "|20.593684|78.96288
"PicGhost"|26.820553|30.802498
"Skylight Technologies"|9.076479|7.398574
"Masterseek.com"|40.712784|-74.005941
"Spider "|31.554606|74.357158
"Kai Yoga"|32.715738|-117.161084
"Swarmbooks"|33.748995|-84.387982
"El Bazar Mx"|19.432608|-99.133208
"DogDate"|-30.034647|-51.217658
"BevRAGE Group Int'l"|33.748995|-84.387982
"Together"|55.755826|37.6173
"TIPTOPTEMP"|44.977753|-93.265011
"Software Progressions"|37.910078|-122.065182
"AdviceGrab"|12.971599|77.594563
"Thanks, Bro"|40.712784|-74.005941
"KZN Southdown Farming"|-29.87479|30.277399
"Source Pro Solutions"|42.48059|-83.475491
"Grip Clutch"|34.052234|-118.243685
"SevenForty Pictures"|34.052234|-118.243685
"Boatyard"|26.122439|-80.137317
"Greetlane"|4.901579|-1.783097
"SharpyFish"|37.77493|-122.419416
"TaxiShair"|40.712784|-74.005941
"Texyon Games"|39.469908|-0.376288
"SkyList"|41.878114|-87.629798
"Playcative "|32.0853|34.781768
"La Grama Brewery - Manila, Philippines"|14.599512|120.98422
"Global Conservation Group"|43.194721|-88.728992
"ADG Tchnocrats Engineering Company"|18.52043|73.856744
"AvatarROM"|1.352083|103.819836
"MenuAcapulco.com"|16.853109|-99.823653
"FLUVIP"|37.387474|-122.057543
"NEW SUCCESSFULMAN PIPE"|22.270715|113.576726
"Vacaciones en Guerrero"|19.432608|-99.133208
"WholeYum"|33.748995|-84.387982
"ImperviousMonster"|38.846224|-77.306373
"L'homme de L'heure"|33.748995|-84.387982
"Get slim"|55.755826|37.6173
"Fighting4aCause"|40.712784|-74.005941
"BandHacks"|40.760779|-111.891047
"Mi Mapps"|4.710989|-74.072092
"Intrusion Technologies"|29.187199|-82.140092
"Opencolours"|19.432608|-99.133208
"Creativos Nomano"|21.161908|-86.851528
"MicroPyramid"|17.385044|78.486671
"VidGage"|38.581572|-121.4944
"TADE"|19.432608|-99.133208
"S.WILL Industrial"|22.543099|114.057868
"LTTnews"|35.125801|-117.985904
"TTT Investment Pty"|-33.867487|151.20699
"VINKD"|19.432608|-99.133208
"Our Wicked Lady"|40.712784|-74.005941
"Your Adoption Finance Coach"|39.099727|-94.578567
"Walltik"|41.385064|2.173403
"InfoPye"|35.79154|-78.781117
"Squarecade"|33.214841|-97.133068
"Hyper Peer"|-33.924868|18.424055
"The Paleo Market"|-31.953513|115.857047
"Maze"|-33.867487|151.20699
"BestCarShops.com"|26.368306|-80.128932
"Eventpig "|51.507351|-0.127758
"Verifeed"|38.907192|-77.036871
"Ripple Music"|36.162664|-86.781602
"SeniorMove.com"|39.739236|-104.990251
"Happy Hourz Daiquiri Bar"|25.76168|-80.19179
"Smart Car"|42.878213|-8.544844
"iBoost Internet Marketing Company"|-30.559482|22.937506
"coursewave"|19.075984|72.877656
"Dream Energies SRL of CV"|20.659699|-103.349609
"Kingaroo Pouche"|41.878114|-87.629798
"PatientDox"|41.878114|-87.629798
"Thunderbird Productions"|32.776664|-96.796988
"Mythos360"|41.385064|2.173403
"Berry Brains"|51.507351|-0.127758
"Southern Swim Co."|36.06258|-94.157426
"Anaar"|51.92442|4.477733
"Deals Of Scale "|32.776664|-96.796988
"HYDROENERGY"|39.555732|21.767895
"Firma 9"|45.415745|19.893107
"Worldinteract"|33.748995|-84.387982
"Linnovision"|40.712784|-74.005941
"OpenRecruiters"|34.047863|100.619655
"Inmobi-Hunter Alivio Inmobiliario"|42.878213|-8.544844
"Tommy Pastrami"|33.448377|-112.074037
"ROAHS"|36.169941|-115.13983
"Saturn Five"|20.588793|-100.389888
"ONE OCEAN DRIVE"|34.052234|-118.243685
"Kivo"|37.441883|-122.143019
"GuruSchedule"|33.542248|-117.78311
"Aggify"|34.052234|-118.243685
"Pictarine"|41.878114|-87.629798
"etece.es"|40.416775|-3.70379
"Freeppie "|43.76956|11.255814
"TaxiMe"|50.445211|-104.618894
"BetFlock"|55.008353|82.935733
"BuckGet.com"|40.440625|-79.995886
"Konnect Solutions "|37.338208|-121.886329
"Pipa"|-22.906847|-43.172896
"BUENAMARCA.COM"|4.570868|-74.297333
"Stolen Couch Games"|52.22917|5.166897
"Mapidy"|51.507351|-0.127758
"CG Starlight"|19.041297|-98.2062
"SkyTower Insurance"|41.878114|-87.629798
"hivarsity"|6.524379|3.379206
"42angelitos"|37.441883|-122.143019
"Orion Productions"|45.523062|-122.676482
"City Wifi"|19.432608|-99.133208
"twipbox"|48.856614|2.352222
"Raynforest"|32.715738|-117.161084
"Bongo Studios"|19.432608|-99.133208
"Prevently"|37.77493|-122.419416
"Solvantec"|25.686614|-100.316113
"FuturaPrep"|42.878213|-8.544844
"Sustainable Projects Engineering"|19.432608|-99.133208
"Fidel"|51.507351|-0.127758
"Have And Seek"|51.23622|-0.570409
"SIITNE"|32.85806|-114.78833
"Uxibit"|37.77493|-122.419416
"Traffiki"|6.524379|3.379206
"Carbonixx"|34.147785|-118.144516
"Noor Star"|26.228516|50.58605
"Sixy Press"|37.208957|-93.292299
"BeamKit"|37.983917|23.72936
"Central African Capital Holdings"|3.848033|11.502075
"Ice Water Productions"|34.052234|-118.243685
"Glokalbox"|19.432608|-99.133208
"FanAddict"|39.099727|-94.578567
"Brion Softwares"|9.931233|76.267304
"ARAZAS"|45.638728|-122.661486
"Fitoop"|36.169941|-115.13983
"Liaoning Qiwei Energy"|42.546307|124.038268
"Yodh Power and Technologies Gr. Co.,Ltd."|22.396428|114.109497
"Nerover"|25.204849|55.270783
"R2V"|37.45296|-122.181725
"Bedscapes 4 Kidz"|39.729432|-104.83192
"threeDegrees"|40.712784|-74.005941
"DARKNICER - A Major Motion Picture"|30.267153|-97.743061
"Brightler"|34.233137|-102.410749
"LocPro"|31.554606|74.357158
"itrak"|31.554606|74.357158
"Royal Court "|34.07362|-118.400356
"Democratic Fashion"|35.686975|-105.937799
"Taylor Energy Alternatives"|39.952584|-75.165222
"Baskit"|37.77493|-122.419416
"Oasis Poker Resorts"|43.653226|-79.383184
"ProHealth Mobile"|34.233137|-102.410749
"Jaqard"|45.438384|10.991622
"Convetit"|37.441883|-122.143019
"DOwhit.com"|40.440625|-79.995886
"ViRTOO"|55.676097|12.568337
"Evobar"|3.139003|101.686855
"Glance"|48.379433|31.16558
"Mavuno Harvest"|39.952584|-75.165222
"CG TV AB"|60.472024|8.468946
"PosterGully"|28.613939|77.209021
"NextShark"|34.052234|-118.243685
"ASTORIA FILMS "|40.712784|-74.005941
"ClicData"|47.60621|-122.332071
"Biocrude"|38.907192|-77.036871
"Peter Hudak"|48.933875|21.910721
"Campus Cabby"|40.425869|-86.908066
"Goodzer"|38.958631|-77.357003
"Relevance3"|49.872825|8.651193
"Excellup "|28.613939|77.209021
"RoboLabs"|26.23786|-80.124767
"pictofigo"|22.572646|88.363895
"Anchor Fitness"|29.760427|-95.369803
"Patron21"|41.878114|-87.629798
"RoomScapeU"|30.438256|-84.280733
"Blogo"|-22.906847|-43.172896
"Nice Landing Pictures"|39.739236|-104.990251
"Complement Labs"|37.77493|-122.419416
"Karangoo.com"|37.77493|-122.419416
"Helix NYC"|40.712784|-74.005941
"HubGain"|52.954783|-1.158109
"Suavesoles"|52.370216|4.895168
"Raw Evo"|40.712784|-74.005941
"Dreamme"|55.755826|37.6173
"Astanza Laser"|29.760427|-95.369803
"Fluency"|51.507351|-0.127758
"ALLE - New Technologies in Life Sciences"|-30.034647|-51.217658
"Redwing Business Intelligence"|55.378051|-3.435973
"Sociobuddy"|28.613939|77.209021
"Start-UP Blaster "|30.267153|-97.743061
"Kaseva"|38.907192|-77.036871
"xprice"|5.839444|118.117173
"3BidSale"|42.580312|-83.030203
"NGOKarma"|38.969555|-77.386098
"Lynergy"|3.139003|101.686855
"Plobal"|18.52043|73.856744
"Giclie"|48.379433|31.16558
"DearParents"|11.341036|77.717164
"E-Fi"|35.689488|139.691706
"6C Rock Candy"|38.581572|-121.4944
"MosaicStudio"|44.977753|-93.265011
"My Campus List"|38.907192|-77.036871
"Parker Dusseau"|37.77493|-122.419416
"HackReward"|18.52043|73.856744
"Gangframe"|37.77493|-122.419416
"The Cookie"|45.638728|-122.661486
"Maxwell Companies and Partners"|39.758948|-84.191607
"Wheretogo"|55.755826|37.6173
"Swoon Beauty"|40.712784|-74.005941
"Eleven"|55.000557|82.682426
"EZSWYPE BUSINESS SOLUTIONS"|28.459497|77.026638
"Intellectual Investments"|51.507351|-0.127758
"W & W flip"|37.270702|-76.707457
"Grow Games Interactive"|33.953349|-117.396156
"Zobe Records"|40.141678|-75.192694
"Karmadeeds"|-33.867487|151.20699
"Gent E-Cigarettes"|37.77493|-122.419416
"MONROWE Media"|40.712784|-74.005941
"Berkley Binary Options Trading"|40.440625|-79.995886
"Visualmarks"|25.032969|121.565418
"discovle"|45.638728|-122.661486
"OwlTing"|25.032969|121.565418
"SleppSolutions"|27.950575|-82.457178
"Wattle"|37.09024|-95.712891
"HealthTrunk"|33.748995|-84.387982
"Gym Company"|51.919438|19.145136
"Movie Clock"|25.76168|-80.19179
"Masthead Studios"|42.697708|23.321868
"provulo"|-26.204103|28.047305
"datavisual"|40.712784|-74.005941
"Labyrinth.io"|17.385044|78.486671
"TheP3K"|25.76168|-80.19179
"VHSYS"|-25.252089|-52.021542
"2willo"|36.169941|-115.13983
"3DiVi Company"|37.36883|-122.03635
"Tvisi Algo Systems"|19.075984|72.877656
"Dick Brothers Brewing"|44.977753|-93.265011
"Cal-X Stars Innovation Accelerator"|34.019454|-118.491191
"Autography"|32.715738|-117.161084
"Menlo Park Software"|42.280826|-83.743038
"NEWMYTHIC"|34.052234|-118.243685
"AtomOrbit"|47.681488|-122.208735
"Sock Fancy"|33.748995|-84.387982
"Vadxx Energy"|41.49932|-81.694361
"Cabeo"|45.465422|9.185924
"Fruit Salsas"|30.267153|-97.743061
"American Paint Pro & Canadian Paint Pro"|45.638728|-122.661486
"Direct Dialect"|25.76168|-80.19179
"Mixtape uRadio"|52.520007|13.404954
"doofry"|33.57311|-7.589843
"MyLane"|52.520007|13.404954
"Blibbing"|43.653226|-79.383184
"VitalsCloud"|37.77493|-122.419416
"VICEJAR"|34.019454|-118.491191
"Ya Mastiha Liqueur"|40.712784|-74.005941
"Nuts2Invest"|39.552282|-84.233272
"Pono Holdings"|20.764428|-156.445006
"FlashStarts"|41.49932|-81.694361
"SupportYourApp"|36.778261|-119.417932
"WagonChain"|33.683947|-117.794694
"Tudlo"|10.315699|123.885437
"Socialnet365"|42.697708|23.321868
"Sportofolio"|44.786568|20.448922
"Crave.ly"|39.768403|-86.158068
"Rootz"|37.77493|-122.419416
"Infomax"|27.751828|-82.626734
"EVDrive"|45.523062|-122.676482
"Phats"|32.715738|-117.161084
"KuKaZi"|34.052234|-118.243685
"Spidvid - Making Videos Together"|43.653226|-79.383184
"Art Media Production"|58.52557|31.274193
"AduGame"|-0.789275|113.921327
"Bail Bond Technologies"|33.865103|-84.336592
"OCIN"|30.04442|31.235712
"hCentive"|38.958631|-77.357003
"VisioEnglish"|22.396428|114.109497
"Goomoods"|39.529633|-119.813803
"3D-Materials"|46.227638|2.213749
"Gondefire Productions"|41.916434|-83.39771
"DAHU Sports Company"|46.806477|7.161972
"RAINBOW HOSPITALITY "|9.076479|7.398574
"AppForward"|37.77493|-122.419416
"cphvoice"|55.676097|12.568337
"WePopp"|48.856614|2.352222
"Rising Sun"|51.507351|-0.127758
"EDUCOART EDUCATION SERVICES"|12.971599|77.594563
"Credential Cabinet"|40.712784|-74.005941
"Wavesence"|41.878114|-87.629798
"UHedgeFund"|48.856614|2.352222
"EventsTiger"|30.604981|74.255787
"Mega Auto Center"|12.16957|-68.99002
"PROFFINANCE"|50.4501|30.5234
"ShowMeMenu"|37.54827|-121.988572
"nanopop"|-22.906847|-43.172896
"Sherman3D"|35.689488|139.691706
"Lunch Time"|15.120142|-23.605172
"Digital Dialogue"|36.204824|138.252924
"Sweet Unknown Studios"|28.538336|-81.379236
"JobProx"|40.712784|-74.005941
"CorpCache "|39.739236|-104.990251
"New Age in Energy"|33.466972|-117.698107
"Scout-o-Matic"|50.4501|30.5234
"DonDada Muzik Group Entertainment"|35.085334|-106.605553
"Mobile D.O.T. Doc"|25.76168|-80.19179
"FullContour"|33.448377|-112.074037
"Empire Zero"|42.652579|-73.756232
"AdvertAn"|54.525961|15.255119
"Agricultural Food Systems"|36.188137|-94.540496
"NowAds"|39.163798|-119.767403
"Prayground"|34.052234|-118.243685
"Strip Club Tv Network"|27.950575|-82.457178
"TheWittyShit"|28.613939|77.209021
"Haload.com"|38.907192|-77.036871
"Collisionable"|28.613939|77.209021
"Work Wright"|41.885032|-87.784503
"EthnoXity"|33.748995|-84.387982
"612 Checkout"|54.597285|-5.93012
"Rue13"|36.752887|3.042048
"Global Water Technologies"|39.768403|-86.158068
"Carrots"|12.971599|77.594563
"HipTraveler"|34.052234|-118.243685
"Lingerie Fighting Championships"|36.169941|-115.13983
"Leet"|36.169941|-115.13983
"Daido Media"|32.0853|34.781768
"'existence before essence' "|51.507351|-0.127758
"ViClone"|41.385064|2.173403
"Insidey"|13.69294|-89.218191
"PANDOO"|45.638728|-122.661486
"Badosoft"|45.327063|14.442176
"Redcore Interactive"|1.373333|32.290275
"Fork"|47.60621|-122.332071
"radiodeck"|47.166167|8.515495
"stylios"|47.166167|8.515495
"UpTweet "|40.712784|-74.005941
"ORA"|37.77493|-122.419416
"hatch"|37.804364|-122.271114
"CelebCalls"|38.252665|-85.758456
"IndieGameStand"|39.739072|-75.539788
"Brogels"|20.296059|85.82454
"TixSameDay"|33.748995|-84.387982
"Gridcache"|47.60621|-122.332071
"Kirei"|32.715738|-117.161084
"Brisk"|51.507351|-0.127758
"Z89 Game Dev"|38.722252|-9.139337
"Fort Portal Properties"|0.654626|30.280117
"RHEIA"|-6.917464|107.619123
"SellSimple"|34.052234|-118.243685
"Rent The Dress"|40.760779|-111.891047
"TuneBreaker"|51.507351|-0.127758
"Kartenz Studios"|-6.208763|106.845599
"SuperFamily"|-27.595378|-48.54805
"Instapitch"|33.748995|-84.387982
"Capricorn Marine Exploration"|-33.924868|18.424055
"MOZAIK Learning"|37.77493|-122.419416
"Kickstart Smart Alarm Designs"|27.498928|-82.574819
"OCTGN"|47.925257|-97.032855
"Pixel Academy"|40.712784|-74.005941
"FuzeTap"|9.101179|-79.402864
"magNifi"|22.396428|114.109497
"Karabo Manne"|-25.747868|28.229271
"Big House Studio"|37.77493|-122.419416
"TripThirsty"|12.971599|77.594563
"DoYouRemember "|25.76168|-80.19179
"TalkRabbit"|51.507351|-0.127758
"Wizely"|41.878114|-87.629798
"The OmniPad Company"|39.952584|-75.165222
"dextr.it"|27.336435|-82.530653
"Wallary"|43.222015|76.851249
"Freedom Energy International"|30.984298|-91.962333
"BakeSale"|38.907192|-77.036871
"FLM.TV"|37.77493|-122.419416
"Ovoice"|43.835571|25.965655
"Atomic Tower"|42.360083|-71.05888
"Vudubu"|41.008238|28.978359
"mylap.se"|54.687156|25.279651
"Puzzle World Games"|34.052234|-118.243685
"Times Twenty Five (LeanCiti Ltd)"|52.520007|13.404954
"31rainfall Interactive"|30.604981|74.255787
"Petcarebridge"|59.436961|24.753575
"Joy & Revelry"|37.77493|-122.419416
"Strike Social"|34.052234|-118.243685
"Our Home Transitional"|43.012527|-83.687456
"Identify Security Software"|26.368306|-80.128932
"Future Infinite Simulations"|45.501689|-73.567256
"everestauctions.com"|34.052234|-118.243685
"Hullabu"|47.60621|-122.332071
"Chorusplay"|12.971599|77.594563
"Kindred Prints"|37.441883|-122.143019
"Ringent.com"|37.09024|-95.712891
"Spaceship App"|37.77493|-122.419416
"Rent The Dress"|40.760779|-111.891047
"Eollice"|42.878213|-8.544844
"Go Mighty"|40.712784|-74.005941
"BLUWIRED"|37.77493|-122.419416
"Tawssela Express"|30.04442|31.235712
"Proposify"|53.72702|-1.85754
"David Clark Group P/L"|-27.471011|153.023449
"Politics Watch"|45.42153|-75.697193
"CollabMate"|45.815011|15.981919
"myMedScore"|37.77493|-122.419416
"Vozeal"|12.971599|77.594563
"Trendy Lime"|37.77493|-122.419416
"paststat"|12.971599|77.594563
"Fandium"|41.878114|-87.629798
"Usarium"|37.441883|-122.143019
"LiTime Clocks"|40.680656|-73.474291
"EV Rebel"|18.309764|-66.320023
"OXFAZ Consulting "|45.42153|-75.697193
"DBC Enterprise"|43.965389|-70.822654
"HIGH MOBILITY"|52.520007|13.404954
"Arderoy"|40.712784|-74.005941
"Goingtalk"|42.878213|-8.544844
"Bolster"|40.712784|-74.005941
"NoveltyLab"|37.36883|-122.03635
"FunFan "|25.76168|-80.19179
"AllMyTrips"|39.469908|-0.376288
"Suvola"|30.267153|-97.743061
"SALEAD"|32.0853|34.781768
"MRV-Game"|55.755826|37.6173
"Supply Depot 2 Solutions"|27.950575|-82.457178
"Stashers and Cachers"|35.595058|-82.551487
"Ivylla"|37.441883|-122.143019
"EnFind"|37.386052|-122.083851
"PERFECT FORM"|40.712784|-74.005941
"Synobit Solutions Private"|18.52043|73.856744
"ChefKey"|42.652579|-73.756232
"Tibolnet Global Resources"|6.524379|3.379206
"preferling"|47.60621|-122.332071
"Metasip"|42.045072|-87.687697
"LyfeLog"|21.1458|79.088155
"luxOrganix"|25.790654|-80.130045
"Meal Planner Pro"|53.544389|-113.490927
"Earth Health & Sensibility "|51.507351|-0.127758
"UNBOUND"|37.77493|-122.419416
"AutoFileMove"|26.820553|30.802498
"Control My ADHD"|38.040584|-84.503716
"Indie on Air!"|37.971559|-87.57109
"5 O'Clock Brewing Company"|33.748995|-84.387982
"ZigTraka Solutions"|18.52043|73.856744
